date,Q,DHIAv,DHIMax,DNIAv,DNIMax,GHIAv,GHIMax,DPMin,DPAv,DPMax,WSMin,WSAv,WSMax,RainMin,RainAv,RainMax,RHMin,RHAv,RHMax,TMin,TAv,TMax,PMin,PAv,PMax,Weekday,Weekend,Festive,year,day_of_month,day_of_week,month
2018-06-14,14613.0,65.95833333,258,324.7083333,899,309.25,1012,14.9,17.45,19.8,1.6,4.0625,6.2,3.8,4.095833333,4.5,29.64,55.27833333,84.33,21.7,28.43333333,35.5,954,956.4166667000002,958,1,0,0,2018,14,3,6
2018-06-15,14197.0,80.33333333,423,315.2083333,891,301.3333333,989,16.4,18.47083333,20.5,1.6,3.645833333,5.4,3.9,4.375,5.0,31.97,56.78541667,85.38,22.9,28.97083333,35.7,952,954.375,957,1,0,0,2018,15,4,6
2018-06-16,14264.0,103.33333329999999,402,228.20833330000002,794,272.7083333,946,17.7,19.17083333,21.4,1.8,3.575,5.3,4.4,4.645833333,5.0,34.56,57.7125,82.64,23.3,29.35833333,35.9,951,953.0,954,0,1,0,2018,16,5,6
2018-06-17,14336.0,99.625,426,201.75,745,228.75,843,19.2,20.45833333,22.1,1.6,3.008333333,4.7,4.4,4.941666667,5.6,39.97,62.93125,87.57,23.6,28.97916667,34.8,953,954.0833332999998,956,0,1,0,2018,17,6,6
2018-06-18,14055.0,90.33333333,381,171.29166669999998,816,206.33333330000002,910,19.2,21.0875,22.5,0.5,2.058333333,4.0,5.0,5.2,5.5,42.87,66.67875,85.98,24.3,28.45,33.8,954,954.8333332999998,956,1,0,0,2018,18,0,6
2018-06-19,13675.0,136.66666669999998,484,159.66666669999998,675,244.125,773,19.2,20.87083333,22.1,0.5,1.466666667,2.9,4.7,4.895833333,5.1,48.66,67.47208333,82.58,24.6,27.78333333,31.5,952,953.3333332999998,955,1,0,0,2018,19,1,6
2018-06-20,13310.0,140.83333330000002,461,110.66666670000001,521,212.20833330000002,826,18.2,19.89583333,21.9,0.5,2.1583333330000003,4.0,4.6,4.875,5.1,38.26,60.8675,79.1,24.1,28.84583333,34.5,951,951.9166667000002,953,1,0,0,2018,20,2,6
2018-06-21,13136.0,55.875,286,2.75,38,57.625,302,21.2,22.03333333,22.7,0.7,2.820833333,5.2,5.3,5.920833332999999,6.3,68.81,81.335,90.06,24.1,25.53333333,27.6,951,952.9583332999998,955,1,0,0,2018,21,3,6
2018-06-22,12374.0,130.0833333,452,54.375,276,159.91666669999998,511,20.4,21.4375,22.6,1.3,2.308333333,3.3,4.0,4.983333333,6.0,53.1,73.58,90.41,23.6,26.9125,31.1,954,955.3333332999998,957,1,0,0,2018,22,4,6
2018-06-23,13264.0,54.33333333,134,387.7916667,900,336.625,1015,18.0,20.00416667,21.7,1.3,2.170833333,3.8,2.6,3.3625,3.9,33.09,59.50166667,85.24,23.0,29.8125,37.4,951,952.9583332999998,955,0,1,0,2018,23,5,6
2018-06-24,13337.0,72.41666667,309,356.125,918,330.875,1031,15.3,18.45416667,20.9,1.4,3.045833333,5.4,2.2,2.65,3.2,28.03,57.13,86.55,22.5,29.19166667,36.9,952,953.2083332999998,955,0,1,0,2018,24,6,6
2018-06-25,13382.0,108.125,356,84.75,682,184.375,900,18.8,20.09583333,21.7,1.4,2.604166667,4.0,3.5,4.520833333,5.0,45.01,68.25041667,87.01,22.5,26.94583333,32.3,954,955.625,958,1,0,0,2018,25,0,6
2018-06-26,13330.0,114.16666670000001,433,209.95833330000002,856,276.875,977,17.2,19.29166667,21.4,1.3,3.125,5.3,4.3,4.570833333,4.9,36.51,63.1075,88.63,22.5,27.8375,34.3,956,957.4583332999998,959,1,0,0,2018,26,1,6
2018-06-27,13294.0,116.45833329999999,465,256.375,787,292.25,882,15.3,18.5125,20.7,1.6,3.016666667,4.7,3.2,3.920833333,4.5,28.52,57.28166667,87.55,22.1,29.19166667,36.7,955,956.9166667000002,958,1,0,0,2018,27,2,6
2018-06-28,13512.0,63.54166667,191,360.0416667,877,329.5833333,1003,17.5,19.45,20.8,1.4,2.695833333,4.3,3.7,4.225,4.7,32.63,59.15833333,85.85,23.0,29.25,36.6,955,956.4166667000002,958,1,0,0,2018,28,3,6
2018-06-29,13357.0,75.75,188,323.2083333,824,322.9583333,986,19.2,19.81666667,20.4,1.4,2.179166667,3.0,3.6,4.354166667,4.9,41.04,60.01291667,83.89,23.0,28.97916667,34.7,954,955.8333332999998,957,1,0,0,2018,29,4,6
2018-06-30,13264.0,70.66666667,242,330.3333333,885,313.375,1014,15.2,17.2,19.4,1.4,2.4625,4.0,2.6,3.2375,3.9,27.25,51.62166667,78.42,21.8,29.52083333,37.2,954,955.4583332999998,957,0,1,0,2018,30,5,6
2018-07-01,13415.0,75.125,266,346.5416667,855,330.7916667,999,14.8,16.76666667,19.1,1.4,2.3625,3.9,2.6,3.229166667,3.6,27.2,49.71333333,75.26,22.2,29.69583333,37.2,955,956.625,958,0,1,0,2018,1,6,7
2018-07-02,13546.0,63.66666667,149,375.25,875,338.9583333,1014,15.1,17.59166667,20.5,1.1,2.9125,5.0,2.7,3.1541666669999997,3.5,27.26,51.53791667,78.0,22.6,29.9875,37.3,955,956.7916667000002,958,1,0,0,2018,2,0,7
2018-07-03,13642.0,104.91666670000001,367,276.6666667,864,309.4583333,993,14.7,18.04583333,20.4,1.3,2.829166667,4.8,2.5,3.258333333,3.8,26.01,52.86041667,82.2,22.8,30.17083333,37.8,955,956.625,958,1,0,0,2018,3,1,7
2018-07-04,13811.0,94.25,288,286.7916667,794,310.875,979,16.8,18.7375,20.5,0.8,2.7375,4.7,3.3,4.095833333,4.8,33.63,54.83583333,78.71,24.1,29.54583333,35.5,956,957.2916667000002,959,1,0,0,2018,4,2,7
2018-07-05,13820.0,133.875,496,99.5,555,203.0,704,15.5,18.12916667,19.6,1.3,2.8875,5.0,4.1,4.395833333,4.8,37.54,60.26541667,76.91,23.6,26.9125,32.0,958,960.75,964,1,0,0,2018,5,3,7
2018-07-06,13913.0,82.91666667,301,280.125,833,302.4583333,989,17.3,18.62083333,19.7,0.5,1.595833333,2.7,4.0,4.320833333,4.8,47.79,65.44375,82.72,22.4,25.96666667,29.7,961,962.75,964,1,0,0,2018,6,4,7
2018-07-07,13704.0,97.33333333,403,122.41666670000001,686,179.91666669999998,800,18.3,19.2625,20.2,0.5,1.670833333,3.0,4.8,4.966666667,5.1,51.02,68.4875,82.32,22.8,25.76666667,29.5,959,960.0833332999998,961,0,1,0,2018,7,5,7
2018-07-08,13599.0,117.83333329999999,419,127.33333329999999,722,227.25,939,16.9,18.87916667,20.9,0.5,2.1625,3.8,4.5,4.8,5.3,40.23,65.19708333,84.74,21.8,26.59583333,32.2,958,959.375,961,0,1,0,2018,8,6,7
2018-07-09,13418.0,138.5,469,150.875,712,252.16666669999998,934,14.7,17.3,20.8,1.4,3.25,5.8,3.5,4.095833333,4.6,31.63,57.77083333,87.3,22.1,27.57083333,34.0,959,960.8333332999998,962,1,0,0,2018,9,0,7
2018-07-10,13041.0,77.5,269,309.4166667,877,313.3333333,1004,15.6,17.60833333,19.5,1.2,2.8416666669999997,4.8,2.9,3.4666666669999997,3.9,38.49,60.60583333,80.13,20.9,26.4375,31.9,960,961.0833332999998,963,1,0,0,2018,10,1,7
2018-07-11,13608.0,58.91666667,137,386.5416667,882,338.625,1012,14.7,16.3375,19.0,1.2,2.729166667,4.9,2.7,3.0916666669999997,3.3,29.49,53.49708333,81.87,20.9,27.8875,35.3,957,958.9166667000002,961,1,0,0,2018,11,2,7
2018-07-12,13795.0,54.79166667,123,398.0833333,922,343.625,1031,9.6,14.29166667,17.7,1.4,2.7,5.0,2.3,2.6875,3.2,19.41,47.72333333,78.33,21.0,28.6,37.1,957,958.7916667000002,960,1,0,0,2018,12,3,7
2018-07-13,13666.0,121.79166670000001,478,201.33333330000002,800,261.7083333,830,13.3,16.2375,18.5,1.2,2.8375,5.1,2.8,3.2125,3.7,25.59,51.49375,78.71,22.1,28.5375,36.1,958,959.4583332999998,961,1,0,0,2018,13,4,7
2018-07-14,13806.0,87.0,399,305.2083333,907,311.625,1014,14.4,17.05833333,19.6,1.4,3.108333333,5.4,3.2,3.554166667,4.0,26.08,51.6575,80.94,21.7,29.52916667,37.5,957,958.6666667000002,960,0,1,0,2018,14,5,7
2018-07-15,13677.0,80.58333333,207,311.125,838,319.2916667,992,15.1,17.17083333,19.7,1.4,2.441666667,3.8,3.2,3.504166667,3.8,30.08,51.79666667,81.59,22.5,29.275,36.0,956,957.8333332999998,959,0,1,0,2018,15,6,7
2018-07-16,13602.0,81.70833333,206,332.0416667,817,328.7083333,991,11.0,14.38333333,17.8,1.3,3.1625,5.7,2.7,2.995833333,3.3,19.61,44.07958333,74.33,22.3,29.85,38.2,957,958.0,960,1,0,0,2018,16,0,7
2018-07-17,13537.0,61.33333333,162,383.9166667,904,339.75,1026,11.7,15.01666667,17.9,1.3,2.870833333,5.2,2.2,2.5625,2.9,22.45,46.525,73.43,21.2,29.225,37.1,958,959.1666667000002,960,1,0,0,2018,17,1,7
2018-07-18,13728.0,56.5,136,395.625,904,341.1666667,1024,11.5,14.5625,17.8,1.2,2.2375,3.9,2.1,2.575,3.0,20.53,43.78083333,73.27,21.8,30.1,38.3,956,958.0416667000002,960,1,0,0,2018,18,2,7
2018-07-19,13588.0,59.125,138,379.2083333,891,336.5833333,1018,11.8,14.52916667,16.6,1.0,2.25,4.5,2.5,2.891666667,3.3,20.06,41.19333333,63.86,23.0,30.74583333,38.9,955,956.2916667000002,957,1,0,0,2018,19,3,7
2018-07-20,13708.0,63.08333333,149,368.5,873,335.2916667,1015,8.4,13.49583333,18.4,1.1,2.895833333,5.4,2.0,2.870833333,4.0,16.55,39.69208333,63.5,22.6,30.6375,38.9,955,956.5,958,1,0,0,2018,20,4,7
2018-07-21,13811.0,58.625,128,369.375,905,331.9166667,1017,12.4,16.1125,18.5,1.0,2.65,4.8,2.7,3.079166667,3.5,22.72,45.91416667,73.18,22.9,30.56666667,38.4,956,957.5416667000002,959,0,1,0,2018,21,5,7
2018-07-22,14360.0,64.58333333,150,359.1666667,870,329.7916667,1005,11.3,15.05,18.3,1.3,2.608333333,4.6,2.3,2.995833333,3.7,19.56,41.52791667,68.86,23.2,31.54166667,39.9,955,957.0416667000002,958,0,1,0,2018,22,6,7
2018-07-23,14524.0,52.83333333,122,403.7083333,917,341.4583333,1030,10.1,13.34583333,16.7,1.1,2.1583333330000003,4.0,2.3,2.570833333,3.0,16.58,36.09083333,57.03,23.8,32.14166667,40.7,954,955.7916667000002,957,1,0,0,2018,23,0,7
2018-07-24,14470.0,130.3333333,470,157.875,583,241.875,835,8.1,12.65416667,16.5,1.0,2.420833333,5.0,2.6,3.1583333330000003,3.8,14.27,33.02208333,54.46,25.6,33.05416667,41.5,956,957.5,959,1,0,0,2018,24,1,7
2018-07-25,14626.0,95.0,309,166.54166669999998,636,217.83333330000002,918,15.4,18.21666667,20.1,0.7,1.4625,2.2,3.8,4.604166667,5.2,40.54,51.14708333,67.86,26.1,29.54583333,34.0,958,959.0416667000002,961,1,0,0,2018,25,2,7
2018-07-26,14545.0,136.58333330000002,484,168.375,665,252.75,796,15.7,18.9,21.7,0.9,2.3375,3.9,3.4,4.254166667,4.8,33.76,55.25166667,84.23,24.4,29.74583333,36.3,956,958.0833332999998,960,1,0,0,2018,26,3,7
2018-07-27,14583.0,122.66666670000001,320,207.41666669999998,651,285.8333333,922,16.9,19.275,21.4,0.6,2.416666667,4.5,3.9,4.316666667,4.9,38.92,56.845,85.81,23.8,29.425,35.2,957,958.2083332999998,959,1,0,0,2018,27,4,7
2018-07-28,14446.0,89.5,226,300.5,764,315.0833333,970,15.4,17.075,19.3,1.2,2.675,4.7,3.8,4.083333333,4.4,26.6,47.25583333,70.24,23.8,30.65416667,37.9,956,958.0416667000002,959,0,1,0,2018,28,5,7
2018-07-29,14525.0,78.75,188,318.8333333,802,317.2083333,978,15.3,17.56666667,20.1,1.0,2.570833333,4.1,3.8,4.054166667,4.4,26.14,47.62375,71.98,24.8,31.25,38.1,955,957.5416667000002,959,0,1,0,2018,29,6,7
2018-07-30,14493.0,64.375,176,358.75,873,325.125,1002,15.0,17.64166667,20.1,0.9,2.629166667,4.6,3.0,3.545833333,4.0,25.53,47.97916667,74.73,24.2,31.32916667,38.6,955,956.8333332999998,958,1,0,0,2018,30,0,7
2018-07-31,14586.0,134.625,493,171.25,678,250.20833330000002,822,13.8,17.69166667,20.2,0.8,2.308333333,4.7,3.1,4.2875,5.2,24.83,51.70041667,76.75,23.7,29.89166667,37.5,957,957.875,960,1,0,0,2018,31,1,7
2018-08-01,14354.0,85.91666667,318,295.0,866,295.7083333,1001,15.6,18.1375,20.4,0.5,2.420833333,4.8,3.0,3.825,5.1,31.06,52.39875,75.82,24.5,29.84166667,36.2,957,958.625,960,1,0,0,2018,1,2,8
2018-08-02,14256.0,64.20833333,154,365.3333333,871,328.25,1009,11.4,15.20416667,18.6,0.8,2.441666667,4.7,2.4,2.683333333,3.1,23.73,45.00708333,70.94,23.7,29.72916667,37.0,956,958.3333332999998,960,1,0,0,2018,2,3,8
2018-08-03,14397.0,66.16666667,160,362.2916667,853,327.2083333,1001,10.1,12.99583333,17.1,0.8,2.375,4.4,2.3,2.6625,3.2,20.95,42.84708333,68.14,21.0,28.42083333,35.9,957,958.125,960,1,0,0,2018,3,4,8
2018-08-04,14190.0,68.83333333,223,350.375,862,319.5416667,998,14.8,16.26666667,17.8,0.7,3.1625,5.9,2.8,3.0333333330000003,3.3,28.7,50.35833333,76.25,22.1,28.69583333,36.1,955,957.0,958,0,1,0,2018,4,5,8
2018-08-05,13822.0,112.375,462,80.5,424,157.29166669999998,625,15.0,16.2,16.7,1.1,3.2375,5.6,3.0,3.875,4.4,41.03,58.28041667,74.8,21.1,25.34583333,30.4,958,959.5,961,0,1,0,2018,5,6,8
2018-08-06,13535.0,133.25,472,107.29166670000001,652,224.33333330000002,890,13.9,15.90833333,18.5,0.8,3.0,5.1,4.0,4.425,4.7,29.9,51.90708333,72.67,22.1,27.5875,34.1,958,959.5833332999998,961,1,0,0,2018,6,0,8
2018-08-07,14152.0,139.16666669999998,448,179.91666669999998,640,262.1666667,811,14.3,16.5875,19.1,1.0,3.391666667,6.2,3.6,4.125,4.5,27.95,51.24833333,81.38,22.3,28.82916667,36.1,956,958.0416667000002,960,1,0,0,2018,7,1,8
2018-08-08,14405.0,51.875,145,373.4166667,903,322.5833333,1002,13.4,15.54583333,18.5,1.0,2.854166667,5.2,3.4,3.7875,4.2,26.05,48.17583333,73.6,21.6,28.7875,36.1,956,957.7083332999998,959,1,0,0,2018,8,2,8
2018-08-09,14109.0,79.54166667,395,252.20833330000002,881,253.33333330000002,990,13.8,16.13333333,18.7,1.1,2.516666667,4.7,3.6,3.9625,4.2,26.18,49.18708333,78.05,22.5,29.30833333,36.5,956,957.7083332999998,959,1,0,0,2018,9,3,8
2018-08-10,14287.0,54.125,192,379.6666667,917,325.3333333,1016,10.4,14.275,18.6,1.4,2.916666667,5.1,2.5,3.075,3.8,19.1,43.88166667,69.22,21.7,29.8,38.0,955,957.0833332999998,959,1,0,0,2018,10,4,8
2018-08-11,14029.0,83.66666667,292,218.91666669999998,857,268.8333333,977,15.4,18.15,20.8,1.0,2.770833333,4.7,3.5,4.1375,5.0,29.21,55.07791667,78.96,22.8,29.16666667,36.2,955,956.8333332999998,958,0,1,0,2018,11,5,8
2018-08-12,14026.0,146.75,498,85.20833333,338,214.25,730,17.6,19.60416667,20.8,1.3,2.3458333330000003,4.0,4.8,5.258333333,5.8,38.92,62.865,81.33,23.8,27.8875,33.6,956,957.0833332999998,958,0,1,0,2018,12,6,8
2018-08-13,13776.0,148.625,501,111.91666670000001,577,223.41666669999998,737,13.5,16.9625,20.4,1.3,2.475,4.1,3.0,4.358333333,5.5,27.36,53.65375,80.8,23.4,28.5625,35.5,955,956.9583332999998,959,1,0,0,2018,13,0,8
2018-08-14,13626.0,68.875,221,307.9583333,894,302.6666667,1001,9.9,15.2125,19.4,1.5,3.0375,5.0,2.1,3.0,4.1,19.7,47.76666667,77.21,20.9,29.30833333,37.8,954,955.9583332999998,957,1,0,0,2018,14,1,8
2018-08-15,13949.0,55.75,168,357.375,889,304.0833333,996,14.1,17.11666667,19.6,1.4,2.995833333,5.2,3.1,3.566666667,3.9,23.75,50.89875,83.43,22.2,30.1375,38.6,955,956.5,958,1,0,0,2018,15,2,8
2018-08-16,14280.0,53.5,134,377.0833333,882,319.625,991,13.7,16.6875,19.5,1.2,2.875,4.9,3.0,3.458333333,3.9,26.04,48.51416667,79.47,23.0,30.25416667,38.0,957,958.0416667000002,960,1,0,0,2018,16,3,8
2018-08-17,13965.0,51.95833333,128,381.9166667,896,320.5,998,13.3,15.47916667,17.6,1.2,2.858333333,5.1,3.1,3.254166667,3.5,23.43,45.84958333,73.91,22.4,29.8875,37.8,958,959.2916667000002,961,1,0,0,2018,17,4,8
2018-08-18,13940.0,52.625,132,381.5833333,891,319.75,994,13.6,15.90416667,19.1,0.9,2.425,4.3,3.0,3.3,3.5,23.94,45.60958333,69.35,22.8,30.37916667,38.0,955,958.0416667000002,960,0,1,0,2018,18,5,8
2018-08-19,14039.0,54.25,130,374.7916667,892,318.75,997,14.3,17.28333333,19.3,1.0,2.2125,4.0,3.1,3.395833333,3.9,23.97,48.65416667,75.82,23.7,30.85,38.6,953,955.2083332999998,957,0,1,0,2018,19,6,8
2018-08-20,14110.0,62.70833333,161,343.5833333,883,309.0,988,15.4,17.625,19.6,1.0,2.991666667,5.0,3.0,3.633333333,4.1,26.21,49.15125,77.58,23.7,30.80416667,38.2,956,957.125,960,1,0,0,2018,20,0,8
2018-08-21,14274.0,63.16666667,233,335.0,888,301.25,987,15.0,17.60416667,19.8,0.9,3.054166667,5.6,3.1,3.479166667,3.8,28.23,52.7675,80.42,23.3,29.3875,36.4,959,960.0,962,1,0,0,2018,21,1,8
2018-08-22,14362.0,55.04166667,256,360.0,939,307.7083333,1007,9.9,14.96666667,19.0,1.1,3.2791666669999997,6.0,2.8,3.079166667,3.6,19.12,46.44708333,77.85,22.9,29.62916667,37.4,959,960.7083332999998,962,1,0,0,2018,22,2,8
2018-08-23,14233.0,49.375,126,383.125,918,317.0833333,1001,9.5,13.37916667,18.1,1.0,2.745833333,4.9,2.5,3.004166667,3.6,18.24,39.88583333,63.45,22.3,30.17916667,38.4,956,958.875,961,1,0,0,2018,23,3,8
2018-08-24,14028.0,48.875,119,385.3333333,910,316.0833333,994,13.6,16.225,19.0,0.9,2.604166667,4.6,2.9,3.358333333,3.6,22.39,46.85916667,77.79,23.0,30.59166667,39.0,954,956.4166667000002,958,1,0,0,2018,24,4,8
2018-08-25,13996.0,56.33333333,193,355.0833333,909,306.9166667,994,13.4,16.3,19.4,1.1,3.3,5.3,3.0,3.204166667,3.4,22.94,47.47,75.63,22.7,30.29583333,38.2,955,957.2083332999998,959,0,1,0,2018,25,5,8
2018-08-26,13967.0,57.58333333,191,359.9166667,911,305.875,995,13.7,16.7,19.9,1.1,3.225,5.2,2.5,3.108333333,3.7,23.86,49.01791667,81.81,22.7,30.3125,38.0,956,958.0833332999998,960,0,1,0,2018,26,6,8
2018-08-27,13961.0,51.16666667,130,374.0833333,900,310.625,983,13.6,16.75,19.8,1.3,3.058333333,5.1,3.2,3.5625,3.8,23.76,48.29625,79.53,23.4,30.47083333,38.3,954,956.0416667000002,958,1,0,0,2018,27,0,8
2018-08-28,14246.0,49.83333333,123,374.4166667,894,309.4583333,979,12.3,15.95416667,18.5,1.4,3.208333333,5.6,3.5,3.675,3.9,22.61,45.6175,73.04,23.6,30.49583333,38.2,954,955.6666667000002,957,1,0,0,2018,28,1,8
2018-08-29,14239.0,86.95833333,483,290.0416667,882,279.9166667,951,12.0,15.7875,19.2,1.4,2.920833333,5.1,3.9,4.120833333,4.7,22.81,47.38333333,76.05,23.0,29.7125,37.4,956,957.2083332999998,959,1,0,0,2018,29,2,8
2018-08-30,14230.0,96.04166667,386,181.83333330000002,874,244.5,967,14.6,17.47083333,19.7,0.7,2.5291666669999997,4.5,4.1,4.420833333,4.7,28.26,51.18416667,77.52,23.9,29.675,36.1,955,957.4583332999998,959,1,0,0,2018,30,3,8
2018-08-31,14416.0,60.75,216,302.0833333,872,285.1666667,962,16.2,17.85,19.7,0.7,2.3875,3.9,4.1,4.491666667,4.9,35.39,52.25708333,72.39,24.3,29.275,34.2,954,955.9166667000002,958,1,0,0,2018,31,4,8
2018-09-01,14299.0,88.70833333,359,244.29166669999998,848,259.75,908,16.2,18.45416667,20.4,0.7,2.104166667,3.2,4.5,4.791666667,5.3,31.47,53.13416667,80.56,23.9,30.05833333,36.2,953,954.625,956,0,1,0,2018,1,5,9
2018-09-02,14287.0,57.66666667,313,190.95833330000002,815,196.16666669999998,942,16.9,18.92916667,20.5,0.8,1.704166667,3.0,4.7,5.125,5.7,32.58,53.54833333,74.04,24.7,30.15416667,35.9,953,954.5416667000002,956,0,1,0,2018,2,6,9
2018-09-03,13856.0,78.58333333,325,252.54166669999998,805,264.9166667,929,18.9,20.2,22.3,0.4,1.716666667,3.1,5.2,5.495833332999999,6.0,43.1,61.68291667,84.67,25.0,28.71666667,33.1,954,955.2083332999998,957,1,0,0,2018,3,0,9
2018-09-04,14261.0,89.75,382,167.0,853,220.66666669999998,949,17.5,19.54583333,22.3,1.1,2.3875,3.9,4.5,4.966666667,5.5,37.13,62.325,88.83,23.5,28.28333333,34.2,954,955.7916667000002,957,1,0,0,2018,4,1,9
2018-09-05,14062.0,81.75,331,268.3333333,866,268.5833333,928,17.0,19.4,21.5,0.9,2.7125,4.8,4.5,4.8375,5.2,36.5,61.70666667,83.29,23.4,28.15,34.2,956,957.4583332999998,959,1,0,0,2018,5,2,9
2018-09-06,10496.0,94.91666667,390,134.625,757,192.5,900,18.5,19.99166667,21.5,0.5,2.0875,3.7,5.0,5.208333333,5.6,46.93,67.89083333,86.38,23.6,26.8625,31.3,957,958.375,960,1,0,0,2018,6,3,9
2018-09-07,13141.0,98.45833333,388,116.20833329999999,692,167.45833330000002,727,17.1,19.27083333,21.0,0.9,2.333333333,3.9,4.8,5.191666667,5.6,38.35,62.98875,88.53,23.0,27.75416667,33.5,955,957.2916667000002,959,1,0,0,2018,7,4,9
2018-09-08,12848.0,99.54166667,379,162.16666669999998,834,208.20833330000002,892,17.5,19.57083333,21.6,0.8,1.35,2.4,4.9,5.129166667,5.6,42.57,64.77041667,83.13,23.5,27.325,31.9,954,955.1666667000002,957,0,1,0,2018,8,5,9
2018-09-09,14252.0,97.875,454,26.79166667,169,117.79166670000001,584,20.2,21.15416667,21.9,0.3,1.4458333330000002,2.7,5.4,5.579166667000001,5.8,62.46,79.1525,89.13,23.1,25.15,28.0,954,954.7916667000002,956,0,1,0,2018,9,6,9
2018-09-10,13560.0,96.83333333,436,89.41666667,890,173.79166669999998,901,18.9,20.22916667,21.7,0.9,2.0125,3.0,4.9,5.183333333,5.4,51.47,75.63916667,90.22,21.8,25.22916667,30.4,953,955.0833332999998,956,1,0,0,2018,10,0,9
2018-09-11,13441.0,92.54166667,429,78.66666667,744,129.9166667,517,19.9,20.775,21.5,0.4,1.920833333,3.7,4.6,5.116666667,5.3,57.78,77.16458333,90.85,22.5,25.30833333,29.1,955,955.9583332999998,957,1,0,0,2018,11,1,9
2018-09-12,12696.0,66.45833333,209,251.29166669999998,886,249.83333330000002,944,19.5,20.74583333,22.6,0.6,2.191666667,4.0,4.2,4.470833333,4.7,47.66,72.86416667,90.14,21.9,26.52916667,32.3,954,956.0833332999998,958,1,0,0,2018,12,2,9
2018-09-13,12870.0,62.29166667,190,288.625,878,263.0833333,896,20.4,21.47083333,22.4,0.7,2.15,4.2,4.2,4.6125,5.2,50.42,74.84708333,92.46,23.0,26.72083333,32.0,955,956.25,958,1,0,0,2018,13,3,9
2018-09-14,12506.0,104.54166670000001,391,174.25,826,216.54166669999998,745,19.7,21.04166667,22.1,0.6,1.9333333330000002,3.5,4.2,4.458333333,4.7,48.35,73.25666667,92.15,23.0,26.7125,32.0,954,955.875,957,1,0,0,2018,14,4,9
2018-09-15,12728.0,95.79166667,411,145.16666669999998,827,186.66666669999998,776,18.9,20.6,22.2,0.5,1.3875,3.0,4.3,4.858333333,5.6,45.5,72.61833333,89.17,22.6,26.37916667,32.2,954,955.625,957,0,1,0,2018,15,5,9
2018-09-16,11415.0,104.20833329999999,461,75.5,570,160.875,662,19.2,20.7,22.0,0.6,1.8166666669999998,3.2,4.9,5.3625,5.7,56.51,76.02166667,90.03,22.6,25.47083333,29.2,954,954.9583332999998,956,0,1,1,2018,16,6,9
2018-09-17,11972.0,81.45833333,279,44.04166667,405,100.79166670000001,393,17.4,18.825,20.6,1.0,2.141666667,4.0,4.7,4.795833333,4.9,44.13,67.02291667,84.15,21.6,25.91666667,31.3,955,956.4583332999998,958,1,0,0,2018,17,0,9
2018-09-18,12661.0,94.54166667,437,205.125,793,224.29166669999998,895,16.8,18.99583333,20.5,1.3,2.679166667,4.7,3.9,4.216666667,4.7,40.18,66.80541667,89.01,21.8,26.34166667,32.0,955,956.6666667000002,958,1,0,0,2018,18,1,9
2018-09-19,12507.0,70.75,285,3.541666667,29,73.70833333,308,16.6,18.80833333,20.1,0.9,1.858333333,3.6,3.7,4.2875,5.2,43.46,68.10625,85.65,22.0,25.64166667,30.5,955,956.2083332999998,957,1,0,0,2018,19,2,9
2018-09-20,12434.0,112.91666670000001,370,115.79166670000001,554,195.91666669999998,793,16.9,18.96666667,20.7,1.0,1.7625,3.0,4.7,5.0625,5.3,34.23,62.48708333,84.85,22.0,27.67916667,35.0,955,956.0833332999998,957,1,0,0,2018,20,3,9
2018-09-21,13415.0,78.75,369,251.125,859,245.375,883,19.4,20.48333333,22.2,0.6,1.454166667,2.2,4.9,5.225,5.6,45.77,67.3075,86.1,22.7,27.54166667,32.7,955,955.875,957,1,0,0,2018,21,4,9
2018-09-22,13854.0,79.0,359,10.33333333,76,85.875,425,18.9,20.20833333,21.3,0.5,1.8,3.7,5.2,5.575,5.8,67.08,76.58083333,82.74,22.0,24.63333333,26.2,956,958.0833332999998,960,0,1,0,2018,22,5,9
2018-09-23,13470.0,107.0,370,64.66666667,331,141.375,552,16.4,18.0875,19.5,0.4,1.3666666669999998,2.8,4.5,4.716666667,5.1,43.63,67.0675,84.06,20.5,25.16666667,30.8,956,957.625,959,0,1,0,2018,23,6,9
2018-09-24,12529.0,98.58333333,409,189.41666669999998,692,206.08333330000002,751,18.5,19.53333333,21.3,0.7,1.5583333330000002,2.9,3.6,3.925,4.4,42.92,66.09916667,83.95,21.8,26.97916667,33.3,954,955.7916667000002,957,1,0,0,2018,24,0,9
2018-09-25,13671.0,46.45833333,139,332.0833333,914,269.375,922,17.3,19.12916667,21.1,0.9,1.8083333330000002,3.1,3.0,3.5916666669999997,4.1,34.59,62.10333333,91.48,21.7,28.12916667,35.3,954,955.9166667000002,957,1,0,0,2018,25,1,9
2018-09-26,13167.0,65.54166667,272,223.79166669999998,892,232.375,907,17.3,19.09166667,22.4,0.8,2.070833333,3.8,3.5,4.225,5.3,35.55,61.84583333,88.77,22.4,27.95,34.8,955,957.0416667000002,959,1,0,0,2018,26,2,9
2018-09-27,11572.0,101.625,383,46.16666667,470,139.375,715,18.6,19.97083333,22.4,0.6,1.6833333330000002,2.9,4.5,4.845833333,5.1,61.06,79.03291667,90.91,21.1,24.0,26.9,957,958.8333332999998,960,1,0,0,2018,27,3,9
2018-09-28,11258.0,103.79166670000001,427,19.41666667,148,118.375,553,18.4,19.375,20.8,0.5,1.6458333330000001,2.9,4.4,4.870833333,5.4,60.02,78.6925,88.51,20.6,23.45416667,27.4,957,958.8333332999998,960,1,0,0,2018,28,4,9
